"ref_area.label","indicator.label","source.label","sex.label","time","obs_value","obs_status.label"
"Eastern Asia: Low income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2005",94.727,
"Eastern Asia: Low income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2005",78.252,
"Eastern Asia: Low income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2004",87.197,
"Eastern Asia: Low income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2004",94.407,
"Eastern Asia: Low income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2004",78.178,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2022",85.941,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2022",95.016,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2022",74.377,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2021",87.749,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2021",96.41,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2021",76.535,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2020",84.502,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2020",93.419,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2020",72.892,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2019",86.644,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2019",95.583,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2019",75.033,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2018",86.515,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2018",95.738,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2018",74.629,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2017",86.503,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2017",96.121,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2017",74.485,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2016",86.74,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2016",96.662,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2016",74.698,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2015",87.272,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2015",97.453,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2015",75.245,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2014",87.56,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2014",98.108,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2014",75.401,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2013",87.735,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2013",98.75,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2013",75.316,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2012",88.234,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2012",99.218,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2012",75.626,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2011",88.662,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2011",99.868,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2011",75.573,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2010",88.491,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2010",99.887,
"Eastern Asia: Upper-middle income","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2010",74.958,
